ID, RA, DEC, Z, EW, CatID
497,34.73367916666665,-4.8497305555555545,3.683,87.3,3,0
498,34.2906875,-5.20806388888889,3.691,335.6,3,0
499,34.60915416666667,-5.167577777777779,3.699,57.7,3,0
500,34.25432916666667,-5.124577777777779,3.686,161.8,3,0
501,34.30509583333334,-4.981466666666667,3.684,14.4,3,0
502,34.936183333333325,-4.848725,3.669,150.0,3,0
503,35.04801666666667,-4.835558333333335,3.644,95.4,3,0
504,35.12760416666667,-4.804275,3.702,110.4,3,0
505,34.80465833333332,-4.866472222222222,3.692,126.4,3,0
506,34.814008333333334,-4.9199611111111095,3.672,67.4,3,0
507,34.82212916666666,-5.1275055555555555,3.693,92.8,3,0
508,34.3654875,-4.737222222222222,3.683,63.1,3,0
509,34.63074583333332,-4.731880555555554,3.724,48.9,3,0
510,34.6701625,-4.703202777777777,3.692,82.7,3,0
511,34.55660833333333,-4.515877777777778,3.668,90.7,3,0
512,34.532337500000004,-5.3466972222222235,3.638,147.9,3,0
513,34.61554999999999,-5.329813888888891,3.677,118.9,3,0
514,34.541687499999995,-5.303675,3.684,134.4,3,0
515,34.43065833333333,-5.269958333333334,3.682,141.3,3,0
516,34.61739166666666,-5.218580555555557,3.701,84.1,3,0
517,34.64665416666667,-5.5973555555555565,3.671,129.7,3,0
518,34.43913333333333,-5.459875000000001,3.648,61.7,3,0
519,34.31131250000001,-5.421158333333335,3.729,94.5,3,0
520,34.177470833333345,-4.982158333333333,3.667,66.3,3,0
521,34.169500000000006,-5.024869444444447,3.699,19.9,3,0
522,35.05060416666666,-4.8307472222222225,5.681,159.6,3,0
523,35.0556625,-4.852583333333332,5.744,64.3,3,0
524,35.08967500000001,-4.887497222222223,5.671,120.6,3,0
525,35.10890833333333,-4.876194444444445,5.718,29.2,3,0
526,34.59421666666666,-5.560502777777779,5.65,133.2,3,0
527,34.579724999999996,-5.553247222222221,5.676,135.1,3,0
528,34.560141666666674,-5.546977777777778,5.673,42.7,3,0
529,34.5723,-5.539675000000001,5.644,855.6,3,0
530,34.59926666666667,-5.53481388888889,5.68,174.2,3,0
531,34.430466666666675,-5.526391666666668,5.629,126.1,3,0
532,34.4519875,-5.524172222222223,5.69,81.4,3,0
533,34.463141666666665,-5.501005555555554,5.712,21.3,3,0
534,34.43862499999999,-5.49336111111111,5.688,93.3,3,0
535,34.45471666666667,-5.481716666666667,5.696,79.3,3,0
536,34.4376375,-5.478463888888889,5.751,61.6,3,0
537,34.430637499999996,-5.46863333333333,5.685,122.9,3,0
538,34.458354166666666,-5.452275,5.693,106.4,3,0
539,53.15811500000001,-27.78637194444444,4.78,62.1,4,0
540,53.171186125,-27.77846111111111,4.94,77.2,4,0
541,53.15155112500001,-27.785348055555556,3.61,85.0,4,0
542,53.163726125000004,-27.779076111111106,3.28,101.3,4,0
543,53.16256112500001,-27.772861111111105,3.09,0.0,4,0
544,53.167601125000004,-27.774718888888888,3.07,69.6,4,0
545,53.16786612499999,-27.778616944444444,3.72,87.7,4,0
546,53.168071958333336,-27.775265,3.55,108.4,4,0
547,53.170199999999994,-27.777319999999996,4.7,28.5,4,0
548,53.166028875,-27.78277388888889,3.89,44.7,4,0
549,53.16396,-27.779688055555564,3.46,77.0,4,0
550,53.16239304166666,-27.771601111111107,3.19,62.2,4,0
551,53.153465,-27.77699805555556,3.05,47.0,4,0
552,53.164516125000006,-27.773879999999995,4.82,37.9,4,0
553,53.157456958333334,-27.77556,3.76,34.9,4,0
554,53.159155,-27.784108055555556,3.61,36.3,4,0
555,53.170996125,-27.78118805555556,3.0,219.8,4,0
556,53.153839999999995,-27.779243055555547,3.94,195.3,4,0
557,53.15424112500001,-27.774929999999998,4.77,41.9,4,0
558,53.163176125,-27.779113055555552,3.09,180.5,4,0
559,53.157861125,-27.78,5.13,37.6,4,0
560,53.16060804166666,-27.771536944444446,5.98,150.7,4,0
561,53.153576125,-27.77679111111112,4.51,115.3,4,0
562,53.17011195833334,-27.78103305555555,3.67,154.2,4,0
563,53.15676387500002,-27.779805,3.44,224.6,4,0
564,53.16290804166666,-27.785181944444435,4.67,195.7,4,0
565,53.15703695833333,-27.772648888888884,5.98,39.2,4,0
566,53.15344195833331,-27.76611888888889,3.81,52.8,4,0
567,53.1679,-27.79795305555556,3.46,26.7,4,0
568,53.169938875,-27.76834,3.09,31.2,4,0
569,53.161971125,-27.81908611111111,4.5,97.9,4,0
570,53.16223,-27.815768888888897,3.1,0.0,4,0
571,53.17824887500001,-27.773996111111106,3.67,78.7,4,0
572,53.163473875,-27.81384,2.99,0.0,4,0
573,53.18644804166667,-27.792795000000005,4.36,54.2,4,0
574,53.14200695833335,-27.79740888888889,3.97,26.4,4,0
575,53.160865,-27.80112194444445,3.6,51.3,4,0
576,53.14604195833334,-27.79158888888889,3.33,58.5,4,0
577,53.12548804166667,-27.788223055555555,3.24,0.0,4,0
578,53.164051125,-27.81903805555556,4.03,42.1,4,0
579,53.184386124999996,-27.791261944444447,4.11,63.7,4,0
580,53.166721125,-27.80416305555556,5.83,20.4,4,0
581,53.141656125,-27.77493805555556,3.77,71.8,4,0
582,53.152995000000004,-27.806005,3.6,134.4,4,0
583,53.158366125,-27.81343,3.7,28.1,4,0
584,53.17869695833334,-27.79883611111111,3.71,145.9,4,0
585,53.13769195833333,-27.781268055555554,4.88,33.4,4,0
586,53.17816,-27.790191111111113,3.3,41.1,4,0
587,53.168316958333335,-27.81324611111111,4.03,60.0,4,0
588,53.17458804166666,-27.777868055555555,3.28,83.5,4,0
589,53.182996124999995,-27.78045999999999,4.38,58.5,4,0
590,53.149925,-27.801733055555555,4.51,46.2,4,0
591,53.15611112500002,-27.78978805555555,3.42,120.8,4,0
592,53.152489999999986,-27.797708055555557,3.01,27.6,4,0
593,53.16266112499999,-27.80230111111111,4.81,54.9,4,0
594,53.17982695833334,-27.800876944444443,4.81,96.6,4,0
595,53.19288112499999,-27.786896111111112,4.39,53.9,4,0
596,53.16476612499999,-27.761536944444444,3.09,69.6,4,0
597,53.17625,-27.802689999999995,3.74,74.0,4,0
598,53.18085,-27.774123888888887,4.47,59.3,4,0
599,53.181006124999996,-27.78112000000001,4.41,52.6,4,0
600,53.167393041666664,-27.766818055555554,4.08,256.4,4,0
601,53.14673804166667,-27.78764805555555,3.56,72.2,4,0
602,53.15103804166666,-27.78286611111111,5.27,27.9,4,0
603,53.15408887500001,-27.798788055555555,3.52,267.0,4,0
604,53.13590695833334,-27.79835694444444,5.78,32.4,4,0
605,53.15263612500001,-27.789346111111115,4.12,161.9,4,0
606,53.14877112499999,-27.771703055555555,2.95,48.8,4,0
607,53.169811958333334,-27.803363055555558,3.45,133.9,4,0
608,53.168338041666665,-27.80412694444445,4.95,79.6,4,0
609,53.18042195833333,-27.77058111111111,5.03,443.4,4,0
610,53.156355,-27.80958888888889,5.05,287.0,4,0
611,53.16277304166667,-27.75828,3.6,0.0,4,0
612,53.15048000000001,-27.765236111111115,3.0,140.6,4,0
613,53.16821304166667,-27.761765000000004,3.8,131.6,4,0
614,53.18248500000001,-27.794075000000003,3.07,74.7,4,0
615,53.18443195833334,-27.78436388888889,3.0,0.0,4,0
616,53.137916125,-27.787741111111114,3.47,91.0,4,0
617,53.133273875,-27.78967,3.33,162.7,4,0
618,53.14805804166667,-27.794999999999995,4.51,109.5,4,0
619,53.155148875,-27.762365000000003,2.93,105.0,4,0
620,53.187891125,-27.788201944444445,3.01,0.0,4,0
621,53.191016958333336,-27.791646111111113,4.84,91.7,4,0
622,53.162616125,-27.803606111111108,4.53,192.7,4,0
623,53.18418195833332,-27.797323888888894,3.73,168.4,4,0
624,53.160811125,-27.804488888888883,4.5,77.0,4,0
625,53.15003304166666,-27.776318055555553,3.17,168.4,4,0
626,53.178278875,-27.776468888888886,3.77,58.7,4,0
627,53.185756125,-27.783405,4.54,40.6,4,0
628,53.18200195833333,-27.800433888888897,3.26,102.0,4,0
629,53.15641195833333,-27.806403888888887,3.54,0.0,4,0
630,53.16277387500001,-27.760764999999996,5.92,115.5,4,0
631,53.13519195833333,-27.79509388888889,5.08,0.0,4,0
632,53.17652804166667,-27.771036111111112,5.89,106.0,4,0
633,53.133438874999996,-27.787096944444443,4.14,98.4,4,0
634,53.15679695833334,-27.769165,4.81,99.7,4,0
635,53.14205804166667,-27.779779999999995,5.93,42.5,4,0
636,53.16015695833333,-27.81087611111111,3.71,0.0,4,0
637,53.14317804166668,-27.796885,3.25,464.9,4,0
638,53.172141124999996,-27.80673388888888,4.4,240.3,4,0
639,53.138158874999995,-27.794645,3.56,80.4,4,0
640,53.153858875000005,-27.79168388888889,3.15,603.5,4,0
641,53.178226124999995,-27.77792388888889,3.38,146.0,4,0
642,53.14549387499999,-27.7889938888889,4.15,330.7,4,0
643,53.137204999999994,-27.787321111111105,4.4,241.0,4,0
644,53.15240195833333,-27.803915000000003,3.18,235.4,4,0
645,53.192661958333325,-27.790666111111115,4.78,58.1,4,0
646,53.150585,-27.80196194444444,3.5,0.0,4,0
647,53.17286195833333,-27.779775,3.47,388.1,4,0
648,53.160523041666664,-27.768768888888886,4.03,210.3,4,0
649,53.13369999999999,-27.78274305555556,3.92,0.0,4,0
650,53.161438875000016,-27.798448888888878,3.17,349.2,4,0
651,53.168893875000016,-27.796528888888897,4.71,157.9,4,0
652,53.170131125000005,-27.808790000000002,6.04,175.2,4,0
653,53.15459695833333,-27.770516111111114,3.3,0.0,4,0
654,53.169613041666665,-27.772611944444442,3.33,84.1,4,0
655,53.160556124999985,-27.771091111111115,3.73,84.3,4,0
656,53.15926195833333,-27.78496611111111,3.7,374.0,4,0
657,53.16924887500001,-27.781255000000005,3.14,96.1,4,0
658,53.152593875,-27.775776944444445,4.05,167.8,4,0
659,53.15213,-27.779298888888892,3.23,152.9,4,0
660,53.15303695833334,-27.786704999999998,4.23,970.0,4,0
661,53.17006304166667,-27.77503694444444,5.89,155.1,4,0
662,53.170328874999996,-27.778353055555552,4.45,562.2,4,0
663,53.16767695833333,-27.777433888888883,5.4,742.9,4,0
664,53.16570304166667,-27.781258055555547,4.18,53.0,4,0
665,53.16242304166667,-27.78216694444444,5.13,4.0,4,0
666,53.15254000000001,-27.783798055555547,4.78,617.0,4,0
667,53.143203041666666,-27.787981111111115,3.42,0.0,4,0
668,53.157596125,-27.797839999999997,4.23,0.0,4,0
669,53.16397500000001,-27.79957194444445,5.45,92.0,4,0
670,53.19483,-27.784605,4.54,0.0,4,0
671,53.147566125,-27.80398,3.8,0.0,4,0
672,53.152061958333334,-27.792604999999995,4.15,190.2,4,0
673,53.14324612500001,-27.786831111111113,3.75,0.0,4,0
674,53.17383804166667,-27.800336944444446,3.07,0.0,4,0
675,53.186434999999996,-27.794263888888892,3.7,120.1,4,0
676,53.15171195833333,-27.802763055555552,3.6,0.0,4,0
677,53.15499000000001,-27.776766944444443,3.47,92.1,4,0
678,53.165731125,-27.771716111111107,4.5,139.8,4,0
679,53.169898874999994,-27.776871944444444,5.05,18.9,4,0
680,53.163470000000004,-27.781441111111114,4.74,91.7,4,0
681,53.15846695833333,-27.771203055555567,3.66,134.6,4,0
682,53.16828112500001,-27.781056111111106,3.0,38.9,4,0
683,53.16976,-27.772501111111115,3.33,0.0,4,0
684,53.17629695833334,-27.77891305555556,3.19,0.0,4,0
685,53.175968874999995,-27.79261305555556,3.71,0.0,4,0
686,53.143035,-27.799873888888882,3.1,0.0,4,0
687,53.16573195833333,-27.816459999999996,4.62,142.4,4,0
688,53.153093041666665,-27.80704888888889,3.7,183.5,4,0
689,53.138578874999986,-27.790216944444445,5.48,95.1,4,0
690,53.15499195833334,-27.806988055555546,4.23,96.2,4,0
691,53.162333041666656,-27.793005000000004,3.6,24.7,4,0
692,53.13323999999998,-27.786723888888893,2.95,67.3,4,0
693,53.15756887500002,-27.764705000000006,3.56,0.0,4,0
694,53.17330499999999,-27.78381888888888,4.41,60.0,4,0
695,53.13273387499999,-27.79503805555555,3.18,42.6,4,0
696,53.18507612500001,-27.783946111111117,3.68,82.2,4,0
697,53.135123875000005,-27.792276944444446,3.1,53.7,4,0
698,53.146910000000005,-27.790191111111113,3.37,129.1,4,0
699,53.179101125,-27.786973055555556,3.68,267.2,4,0
700,53.158308041666665,-27.80717111111111,4.23,104.7,4,0
701,53.167928875,-27.81232694444445,3.0,322.5,4,0
702,53.135226124999996,-27.797718888888884,4.24,106.3,4,0
703,53.17658804166666,-27.768608888888892,2.99,82.5,4,0
704,53.17418887499999,-27.78992388888889,3.71,142.2,4,0
705,53.14624804166667,-27.80081194444444,4.85,66.8,4,0
706,53.17317999999999,-27.7678,3.5,398.2,4,0
707,53.146083874999995,-27.78542305555555,4.88,67.3,4,0
708,53.152803041666665,-27.795409999999997,3.97,202.0,4,0
709,53.150236125,-27.766438055555557,4.14,57.1,4,0
710,53.13578195833333,-27.795471944444436,3.09,68.6,4,0
711,53.167604999999995,-27.803793055555555,3.56,86.9,4,0
712,53.15929887499999,-27.76089305555556,3.33,153.6,4,0
713,53.15196695833333,-27.807976944444437,4.5,80.7,4,0
714,53.15694387499999,-27.81614111111111,4.86,0.0,4,0
715,53.138413875,-27.77721888888889,4.94,61.0,4,0
716,53.146623875,-27.779476111111105,3.33,0.0,4,0
717,53.12777804166667,-27.786485000000006,4.45,648.4,4,0
718,53.13766304166666,-27.782558055555555,4.85,214.2,4,0
719,53.156936958333326,-27.804686111111106,4.5,165.2,4,0
720,53.166438875000004,-27.807913888888887,3.26,409.2,4,0
721,53.144018041666676,-27.793843888888894,4.34,0.0,4,0
722,53.15100500000001,-27.795200000000005,3.67,0.0,4,0
723,338.2239166666666,-60.56043611111112,0.5637,-1,5,0
724,338.21725000000004,-60.56654444444445,0.5638,-1,5,0
725,338.2176666666667,-60.56743055555556,0.5798,-1,5,0
726,338.2425416666667,-60.55878888888889,0.4223,-1,5,0
727,338.2476249999999,-60.56106111111111,0.4637,-1,5,0
728,338.23366666666664,-60.57060277777778,0.5638,-1,5,0
729,338.22095833333333,-60.557925000000004,1.284,-1,5,0
730,338.21733333333333,-60.55664444444444,1.29,-1,5,0
731,338.2203333333333,-60.55475555555556,1.2838,-1,5,0
732,338.23020833333334,-60.56875,0.4647,-1,5,0
733,338.2327916666667,-60.55493055555556,0.581,-1,5,0
734,338.24125,-60.56364444444445,0.4275,-1,5,0
735,338.23225,-60.55937500000001,0.5641,-1,5,0
736,338.22575,-60.56914999999999,2.4061,-1,5,0
737,338.21679166666667,-60.56183055555556,3.2903,-1,5,0
738,338.22129166666673,-60.555625000000006,2.6735,-1,5,0
739,338.22858333333335,-60.5617,2.6707,-1,5,0
740,35.3095,-4.527277777777778,3.09,73,6,0
741,35.31775,-4.492444444444445,2.78,58,6,0
742,35.327,-4.458944444444445,2.78,28,6,0
743,35.33008333333333,-4.511083333333334,3.32,62,6,0
744,35.33270833333333,-4.462055555555556,2.78,23,6,0
745,35.34516666666668,-4.490333333333335,2.77,340,6,0
746,35.34779166666667,-4.4859444444444465,2.55,252,6,0
747,35.363125,-4.494222222222223,2.76,47,6,0
748,46.644208333333324,-0.013777777777777776,3.1,16,6,0
749,46.64829166666666,0.00513888888888889,3.57,0,6,0
750,46.658833333333334,0.011111111111111106,2.08,139,6,0
751,46.66970833333332,-0.025750000000000002,2.25,2213,6,0
752,46.67125,-0.04680555555555556,3.25,91,6,0
753,46.68341666666666,-0.02427777777777778,2.54,0,6,0
754,46.68404166666666,0.01313888888888889,3.0,27,6,0
755,46.68516666666668,0.029638888888888902,3.67,16,6,0
756,46.68654166666666,-0.047027777777777786,2.26,0,6,0
757,46.69395833333334,0.051888888888888894,2.45,322,6,0
758,46.701499999999996,0.004722222222222222,3.01,258,6,0
759,46.70912499999999,-0.037472222222222226,3.21,29,6,0
760,46.71087500000001,0.027527777777777776,3.18,24,6,0
761,46.723499999999994,-0.042444444444444444,3.74,51,6,0
762,46.73025,0.009388888888888888,2.83,3338,6,0
763,46.73133333333333,0.059333333333333335,2.54,48,6,0
764,46.745166666666684,-0.042916666666666686,2.58,26,6,0
765,150.02429166666664,2.3297777777777777,2.73,270,6,0
766,150.02608333333333,2.2196944444444435,2.18,380,6,0
767,150.02979166666668,2.249111111111111,2.9,55,6,0
768,150.03050000000002,2.212638888888889,2.71,198,6,0
769,150.03162500000002,2.2551111111111113,2.87,148,6,0
770,150.035875,2.2940555555555555,2.43,1306,6,0
771,150.036375,2.21388888888889,3.25,76,6,0
772,150.03729166666665,2.2897777777777786,2.45,79,6,0
773,150.040375,2.248583333333333,3.45,238,6,0
774,150.0460833333333,2.2074166666666666,3.45,58,6,0
775,150.051375,2.237777777777779,2.43,114,6,0
776,150.05183333333332,2.2980555555555555,2.16,128,6,0
777,150.05237499999998,2.2985,3.21,51,6,0
778,150.05462500000002,2.315638888888889,2.45,54,6,0
779,150.05520833333333,2.2803333333333327,2.28,0,6,0
780,150.059,2.2411944444444445,2.29,114,6,0
781,150.06120833333333,2.2737499999999993,2.65,134,6,0
782,150.06120833333333,2.2965,2.44,160,6,0
783,150.06845833333333,2.3417222222222223,2.91,372,6,0
784,150.069625,2.305972222222223,2.71,97,6,0
785,150.07120833333332,2.270583333333333,3.49,56,6,0
786,150.07266666666666,2.2830555555555554,3.3,63,6,0
787,150.07274999999996,2.3178333333333323,3.3,202,6,0
788,150.0773333333333,2.2499444444444445,2.31,373,6,0
789,150.08079166666667,2.2201666666666657,3.04,55,6,0
790,150.08666666666667,2.321888888888889,2.72,459,6,0
791,150.09858333333335,2.22,2.1,71,6,0
792,150.11141666666668,2.2944444444444443,3.27,98,6,0
793,150.1136666666667,2.2920277777777778,2.29,140,6,0
794,150.11449999999996,2.264527777777779,3.18,62,6,0
795,150.11770833333333,2.2995555555555556,2.49,206,6,0
796,150.11874999999998,2.298861111111111,2.81,88,6,0
797,150.1210833333333,2.235888888888889,2.43,49,6,0
798,150.123875,2.3139166666666657,2.2,0,6,0
799,150.1275,2.2955277777777785,2.57,87,6,0
800,150.13325,2.2641666666666667,3.64,0,6,0
801,150.13383333333334,2.3198055555555555,2.87,62,6,0
802,150.13862500000002,2.3068333333333335,3.3,76,6,0
803,150.14129166666666,2.2216388888888887,2.23,59,6,0
804,150.14504166666666,2.295111111111111,3.32,107,6,0
805,150.1462083333333,2.2970555555555556,3.04,36,6,0
806,150.14895833333335,2.3161388888888887,2.87,166,6,0
807,150.15295833333332,2.219388888888889,2.84,49,6,0
808,150.16504166666667,2.227388888888889,2.44,62,6,0
809,150.16958333333332,2.2948611111111106,3.07,58,6,0
810,150.16991666666667,2.3065555555555552,2.1,14,6,0
811,150.17120833333334,2.2843333333333335,2.63,0,6,0
812,150.17270833333333,2.3045833333333334,3.07,21,6,0
813,150.17825,2.2753333333333328,2.81,48,6,0
814,150.183875,2.2663611111111113,2.46,49,6,0
815,150.19041666666664,2.282972222222221,2.25,0,6,0
816,189.07216666666662,62.17341666666666,2.6,452,6,0
817,189.073,62.21944444444444,2.93,50,6,0
818,189.1317916666667,62.19408333333334,2.92,91,6,0
819,189.14370833333328,62.21491666666666,3.18,81,6,0
820,189.1489583333333,62.20158333333334,2.76,194,6,0
821,189.1497083333333,62.193972222222214,2.91,0,6,0
822,189.1740416666666,62.21086111111112,2.59,70,6,0
823,189.177125,62.24686111111111,2.96,110,6,0
824,189.18274999999997,62.23361111111112,2.27,32,6,0
825,189.19525,62.20761111111112,2.97,105,6,0
826,189.19608333333332,62.25372222222223,3.18,39,6,0
827,189.20575000000002,62.23938888888889,3.37,86,6,0
828,189.20849999999996,62.23352777777777,2.24,71,6,0
829,189.2095,62.18216666666667,2.93,125,6,0
830,189.21499999999995,62.253083333333336,3.41,58,6,0
831,189.21529166666662,62.25452777777779,3.34,32,6,0
832,189.22612500000002,62.22666666666667,2.27,180,6,0
833,189.2289166666667,62.22847222222223,2.42,27,6,0
834,189.24737499999995,62.2285,3.13,17,6,0
835,189.26870833333336,62.246277777777784,2.21,169,6,0
836,189.27437499999994,62.250861111111114,3.24,32,6,0
837,189.28137499999997,62.193972222222214,2.8,0,6,0
838,189.29583333333332,62.19469444444444,2.28,56,6,0
